source,fit,company_name,country,company_industry,categories,company_location,address,company_description,shortAbout,linkedin_followers,domain,linkedin_company_url,linkedin_search_term,linkedin_search_params,id,code,title,createdAt,updatedAt,logo,hidden,highlights,locationLng,locationLat,invitationCode,isActive,emails,phones
linkedin,true,Power Apps Technonlgy,Egypt,Software Development,,Cairo,,Software Company for Mobile Apps Development متخصصون فى تصميم وبرمجة تطبيقات الجوال مع بداية عام 2022 ، تجاوزت تطبيقاتنا 200000 تنزيل تأتى خطوات تنفيذ تطبيقك على النحو الآتى: 1- الأفكار ، مناقشة فكرة المشروع بشكل جيد ثم تقديم الاقتراحات والملاحظات المفيدة 2- التصميم ، تقديم تصميم احترافي يتميز بالسهولة والجودة...,,246,,https://www.linkedin.com/company/power-apps-technonlgy/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Sharks Apps,Egypt,Software Development,,cairo,,Sharks Tech is a software company that provides everything your business needs to make it easier and more successful.,,248,,https://www.linkedin.com/company/sharks-tech/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Nour Apps,Saudi Arabia,Advertising Services,,jeddah,,"""Employee Happiness Program"" enable companies to have employee loyalty program with following feature: 1) Discounts in hundreds of restaurants and stores without the operation headache and effort. 2) Quality tel service to your employees to ensure they receive the promised service. 3) High quality design app with exciting and useful content and pictures. 4) Attractive pricing for your organization. All this is provided via ""Logta App"", which is a mobile app platform for discounts, where members get discounts in hundreds of stores and restaurants in Saudi.",,392,,https://www.linkedin.com/company/logtaapp/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Apps Ventures,Saudi Arabia,Mobile Gaming Apps,,Riyadh,,Advisory and Investments in Mobile Games and Apps,,137,,https://www.linkedin.com/company/apps-ventures/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,NASA Space Apps Beni-Suef,Egypt,Space Research and Technology,,"Smart City, New Beni-Suef, Beni-Suef",,"Welcome to NASA Space Apps Beni-Suef! 🚀 We are dedicated to fostering creativity, innovation, and collaboration in space technology within Upper Egypt. Join us as we empower students and professionals to tackle real-world challenges through cutting-edge solutions. Together, we're shaping the future of space...",,379,,https://www.linkedin.com/company/nasa-space-apps-beni-suef/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Storm Apps,Saudi Arabia,"Technology, Information and Media",,"Riyadh, Riyadh",,Apps Storm | Architecting Scalable Software Solutions & High-Performance Systems,,366,,https://www.linkedin.com/company/storm-apps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Matrix For Business Apps,Saudi Arabia,IT System Custom Software Development,,"Al Faisaliyah District, Makkah",,"Matrix is a leading innovator in ERP solutions, specializing in crafting tailored and user-friendly accounting programs for businesses. Our commitment to excellence, economic-friendly pricing, and seamless integration empower organizations of all sizes to achieve financial success. Join us in reshaping the future of business management.",,281,,https://www.linkedin.com/company/matrix-for-business-apps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Ready Apps LLC,Egypt,IT Services and IT Consulting,,"Cairo, Helopolis",,"Ready Apps is a software house established based on a long professional experience varying between Software Development, Management, Business Development...",,356,,https://www.linkedin.com/company/ready-apps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Apps Kit SDK,United Arab Emirates,Advertising Services,,"Dubai , Dubai",,Optimize app performance and simplify management with The Apps Kit SDK.,,83,,https://www.linkedin.com/company/apps-kit-sdk/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Apps & Cyber,Saudi Arabia,"Technology, Information and Internet",,Riyadh,,"We make both Gen-AI and Deep Learning work for you responsibly and ethically through increases in productivity, creativity, efficiency and effectiveness for your enterprise",,87,,https://www.linkedin.com/company/apps-cyber/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,NASA Space Apps Giza,Egypt,Non-profit Organization Management,,Giza,,NASA's Space Apps Challenge to use their open data to build solutions to challenges we face on Earth and in Space.,,223,,https://www.linkedin.com/company/nasa-space-apps-giza/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Sandcastles.ae Dubai Property Portal and Apps,United Arab Emirates,Advertising Services,,United Arab Emirates,,"Sandcastles Dubai Property and Abu Dhabi Property finder portal and apps, lists property from all over Dubai, Abu Dhabi. The property we advertise...",,223,,https://www.linkedin.com/company/www.sandcastles.ae/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,NASA Space Apps Alamein,Egypt,Space Research and Technology,,AlAmein,,Nasa Space Apps Alamein is an entrepreneurial platform for all solutions towards Space and Earth Challenges by NASA based on satellite data and resources...,,192,,https://www.linkedin.com/company/nsa-alamein/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Fast Apps Group,Egypt,Information Technology & Services,,Cairo,,"FAST APPS Group L.L.C is a software-based solutions company. While our head technical office is located in Egypt, We are capable to offering our services...",,147,,https://www.linkedin.com/company/fast-apps-group/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Really Simple Apps,United Arab Emirates,"Technology, Information and Media",,Dubai,,apps,,158,,https://www.linkedin.com/company/really-simple-apps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Path Apps Co.,Saudi Arabia,Information Technology & Services,,"Riyadh, Riyadh",,"Path Apps, established in 2013, specializes in IT development, consulting, and outsourcing services. Our proficient team of developers in Bangalore, India, is dedicated to delivering high-quality software solutions that help our clients meet their crucial IT goals. Our headquarters is based in Saudi Arabia...",,116,,https://www.linkedin.com/company/path-apps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Apps Cell,Saudi Arabia,Software Development,,Riyadh,,"We deliver mobile apps, websites, and software to enhance business operations.",,20,,https://www.linkedin.com/company/apps-cell-tech/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Dx-APPS,Saudi Arabia,Business Consulting and Services,,Riyadh,,"DXAPPS Consultant assumes a lead role in facilitating business functional requirements, implementations, upgrades, and ongoing support of their related modules to enhance the value of user experience received from their Microsoft Dynamics 365. Coordinates end-user client relationships, while responding to both critical and routine Microsoft dynamics 365 application support requests. Collaborate with the Dxapps project teams to ensure that the business solutions are in line with the company’s operational goals and help produce desirable business outcomes. • 10 years experience in a similar role and part of one or more Microsoft Dynamics 365 FO implementation team • Excellent customer service, and communication skills in both verbal and written. • Strong understanding of Microsoft Dynamics 365 FO Finance, HCM, procurement, inventory management, logistics execution, and order fulfillment processes. • Hands-on experience with Dynamics 365 FO. • Basic understanding of Dynamics 365 FO master data and transactional data processing. • Attention to detail, great root cause analysis, and troubleshooting skills. • Ability to effectively handle stress and engage in continuous learning. • Able to create business process flows and detailed user requirement documentation. • Ability to multi-task and prioritize in a fast-paced environment and handle multiple issues at once. • Experience working in a team-oriented, collaborative environment. • Demonstrated leadership and personnel management skills. • Good understanding of the organization’s goals and objectives. • Strong interpersonal, written, and oral communication skills. • Ability to prioritize and execute tasks in a high-pressure environment and make sound decisions in emergencies. • Ability to present ideas in a user-friendly language. • Highly self-motivated and directed. • Proven analytical and problem-solving abilities.",,115,,https://www.linkedin.com/company/dx-apps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,The Apps Company,United Arab Emirates,IT Services and IT Consulting,,Abu Dhabi,,"The Apps Company is an Abu Dhabi-based, locally-owned company that builds cutting-edge apps to help brands connect with customers. The Apps Company creates apps that can expand the reach of an existing marketing campaign, or even create a whole new brand from scratch, all through the use of a variety of mobile...",,121,,https://www.linkedin.com/company/the-apps-company/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Clever Apps,United Arab Emirates,Software Development,,Dubai,,"We create technology platforms to help build & scale your business .. Our skills and knowledge are very flexible - we are able to accomplish literally any IT challenge today’s market can throw on us. Being on the market since 2016, we have managed to gain the trust and respect from our clients. Long-term relationships and happy customers have always been one of our main goals.",,63,,https://www.linkedin.com/company/cleverappsco/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Mr.Apps,United Arab Emirates,Software Development,,Dubai,,"At Mr.Apps, We are a forward-thinking technology and marketing company dedicated to transforming ideas into powerful digital realities. Our mission...",,71,,https://www.linkedin.com/company/mr-apps-it/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Pixel Apps,United Arab Emirates,"Technology, Information and Internet",,Dubai,,"Empowering businesses through innovative technology solutions; Mobile & Web Apps, Bots, Automation, Serverless and Cloud",,102,,https://www.linkedin.com/company/pixel-apps-dubai-uae/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Regum Apps,Egypt,Software Development,,"El Obour City, Cairo",,"Expanding possibilities of better tomorrow , Listening to you, and answering with software.",,59,,https://www.linkedin.com/company/regumapps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,MV Apps,Egypt,Software Development,,"Miami, Alexandria",,"MV Apps Developers is a company, specialized in software development, media design, and marketing, by using the highest techniques and the latest software, we deliver a professional product to our clients, depending on company's highly standers of quality, and our team of highly skilled professional developers...",,61,,https://www.linkedin.com/company/mvapps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,Apps Pioneers,Saudi Arabia,IT Services and IT Consulting,,"Riyadh, Riyadh",,Apps Pioneers,,36,,https://www.linkedin.com/company/apps-pioneers/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
linkedin,true,ISCA| Intelligent Systems & Communication Apps,Egypt,Information Technology & Services,,"6th Of October, Giza",,"ISCA is a registered software house company, We are a provider of business management systems and mobile apps, we help SMEs to large global enterprises to manage operations, monitor productivity, and measure efficiencies. Our solutions enhance overall business performance and help businesses meet their strategic...",,100,,https://www.linkedin.com/company/isca-intelligent-system-communication-apps/,apps,"[{""keywords"":""apps"",""origin"":""GLOBAL_SEARCH_HEADER"",""companyHqGeo"":[""104305776"",""100459316"",""106155005""],""companySize"":[""B"",""C""]}]",,,,,,,,,,,,,,
